genre,label,loudness,energy,tempo,danceability,release_date
Pop,Columbia,-25.23,0.36,80.42,0.33,2016-05-22
Pop,Sony Music,-38.11,0.21,136.86,0.21,2015-05-04
Pop,Sony Music,-21.55,0.09,91.5,0.92,2019-11-26
Pop,Columbia,-34.33,0.38,67.58,0.41,2023-09-26
Pop,XL Recordings,-2.13,0.68,120.03,0.49,2025-07-22
Pop,Columbia,-33.93,0.4,120.27,0.67,2021-12-06
Pop,Sony Music,-26.29,0.88,134.51,0.55,2016-07-14
Pop,XL Recordings,-3.54,0.74,156.69,0.93,2018-07-01
Pop,XL Recordings,-14.09,0.88,138.77,0.1,2024-03-16
Pop,Columbia,-35,0.2,106.87,0.08,2017-02-04
Pop,Universal Music,-9.7,0.67,132.71,0.45,2017-12-28
Pop,Universal Music,-3.5,0.23,159.15,0.68,2015-04-05
Pop,Universal Music,-11.97,0.36,192.59,0.92,2015-01-10
Pop,Universal Music,-12.46,0.91,197.7,0.49,2023-12-08
Pop,XL Recordings,-27.7,0.52,193.3,0.91,2016-03-15
Pop,Sony Music,-10.24,0.04,65.77,0.93,2023-05-11
Pop,Sony Music,-54.76,0.25,144.1,0.06,2015-05-17
Pop,EMI,-9.4,0.99,164.26,0.46,2021-10-10
Pop,Sony Music,-27.57,0.5,159.4,0.91,2020-07-09
Pop,EMI,-18.3,0.18,93.15,0.8,2019-11-04
Pop,XL Recordings,-52.68,0.11,107.69,0.71,2015-05-22
Pop,XL Recordings,-22.91,0.49,110.61,0.93,2024-04-09
Pop,XL Recordings,-21.2,0.87,179.66,0.51,2025-06-17
Pop,Universal Music,-54.98,0.22,78.94,0.43,2018-11-16
Pop,Universal Music,-31.76,0.43,170.24,0.23,2023-03-18
Pop,XL Recordings,-11.11,0.34,89.96,0.59,2021-10-26
Pop,Universal Music,-20.56,0.26,196.75,0.45,2021-04-23
Pop,Sony Music,-23.03,0.85,144.68,0.35,2017-12-05
Pop,Columbia,-54.96,0.23,74.68,0.75,2019-03-02
Pop,Island Records,-41.93,0.78,180.27,0.65,2024-10-26
Pop,Columbia,-25.71,0.85,82.67,0.54,2021-01-23
Pop,XL Recordings,-20.94,0.17,177.2,0.23,2023-10-08
Pop,Warner Music,-19.66,0.05,99.1,0.31,2018-09-26
Pop,Island Records,-16.9,0.62,162.24,0.39,2019-01-22
Pop,Island Records,-16.31,0.62,162.98,0.48,2017-01-22
Pop,XL Recordings,-35.33,0.03,128.94,0.51,2021-07-22
Pop,Warner Music,-53.04,0.11,196.23,0.71,2022-10-09
Pop,Columbia,-26.14,0.19,87.57,0.17,2020-09-28
Pop,Columbia,-43.52,0.73,133.19,0.74,2021-05-22
Pop,Universal Music,-23.83,0.75,142.62,0.56,2022-08-16
Pop,Sony Music,-16.19,0.96,73.05,0.14,2018-04-19
Pop,Universal Music,-5.2,0.06,112.58,0.3,2015-06-07
Pop,Columbia,-38.42,0.64,192.51,0.59,2015-06-13
Pop,Warner Music,-42.34,0.05,187.24,0.17,2017-07-18
Pop,Universal Music,-28.55,0.38,191.09,0.18,2022-04-16
Pop,Sony Music,-8.41,0.14,152.42,0.33,2025-05-08
Pop,Warner Music,-18.34,0.15,124.88,0.9,2022-10-05
Pop,Sony Music,-19.27,0.63,135.94,0.22,2016-01-03
Pop,XL Recordings,-7.73,0.61,190.44,0.55,2021-02-01
Pop,Universal Music,-15.36,0.36,111.81,0.77,2022-08-18
Pop,Columbia,-7.16,0.89,162.96,0.96,2025-02-06
Pop,Island Records,-14.29,0.74,161.18,0.71,2020-02-06
Pop,Columbia,-51.74,0.31,135.12,0.4,2016-07-21
Pop,Universal Music,-30.69,0.46,67.68,0.69,2017-02-19
Pop,Universal Music,-25.61,0.11,118.45,0.43,2019-10-21
Pop,Sony Music,-45,0.76,64.58,0.05,2015-03-23
Pop,Island Records,-46.33,0.1,79.99,0.21,2019-01-17
Pop,EMI,-14.7,0.51,156.32,0.69,2020-12-18
Pop,XL Recordings,-33.51,0.16,133.35,0.07,2019-06-06
Pop,Columbia,-9.42,0.71,160.44,0.41,2017-07-11
Pop,Island Records,-15.41,0.32,133.42,0.13,2023-11-21
Pop,Sony Music,-33.92,0.94,118.44,0.27,2020-04-28
Pop,Columbia,-16.57,0.22,108.85,0.79,2021-11-06
Pop,XL Recordings,-34.74,0.35,197.28,0.53,2024-08-13
Pop,Island Records,-44.07,0.87,83.61,0.79,2023-04-28
Pop,Island Records,-51.62,0.93,113.2,0.08,2023-03-03
Pop,EMI,-53.73,0.83,173,0.41,2023-02-09
Pop,Sony Music,-29.38,0.12,116.99,0.98,2025-08-01
Pop,Island Records,-9.29,0.65,136.79,0.65,2018-10-20
Pop,XL Recordings,-10.94,0.83,83.23,0.54,2015-11-18
Pop,Universal Music,-21.97,0.94,101.15,0.31,2017-10-28
Pop,XL Recordings,-50.55,0.41,150.54,0.07,2025-11-16
Pop,Warner Music,-23.09,0.44,137.59,0.35,2017-01-30
Pop,Universal Music,-12.54,0.85,136.89,0.68,2017-09-18
Pop,Warner Music,-27,0.52,108.73,0.2,2018-05-25
Pop,Warner Music,-43.3,0.64,93.76,0.3,2023-12-01
Pop,Island Records,-34.48,0.33,199.27,0.85,2017-10-13
Pop,Columbia,-29.33,0.07,68.74,0.43,2020-09-05
Pop,EMI,-50.31,0.12,98.74,0.86,2020-07-31
Pop,EMI,-33.77,0.44,89,0.14,2019-03-25
Pop,Sony Music,-15.51,0.75,180.57,0.92,2020-04-03
Pop,Universal Music,-16.41,0.38,102.01,0.59,2022-03-25
Pop,Sony Music,-22.1,0.75,142,0.6,2023-10-23
Pop,Universal Music,-9.42,0.46,65.53,0.83,2019-08-04
Pop,EMI,-17.17,0.6,107.75,0.28,2019-11-29
Pop,Universal Music,-33.04,0.11,182.38,0.88,2017-12-22
Pop,XL Recordings,-52.16,0.1,154.72,0.18,2018-10-31
Pop,Columbia,-22.39,0.13,74.83,0.41,2015-10-23
Pop,EMI,-18.66,0.69,167.86,0.91,2022-08-16
Pop,EMI,-51.52,0.66,189.47,0.96,2025-08-20
Pop,Island Records,-16.57,0.86,137.65,0.07,2023-03-29
Pop,Columbia,-18.61,0.75,113.99,0.29,2024-07-17
Pop,EMI,-4.08,0.78,148.29,0.39,2015-09-18
Pop,Island Records,-4.52,0.7,105.77,0.35,2019-02-09
Pop,EMI,-32.7,0.17,169.2,0.61,2025-05-30
Pop,EMI,-25.87,0.4,184.64,0.78,2022-02-10
Pop,Warner Music,-44.56,0.97,137.15,0.68,2017-05-27
Pop,Warner Music,-38.79,0.88,167.71,0.05,2021-11-20
Pop,Island Records,-10.54,0.53,171.71,0.3,2025-10-08
Pop,Columbia,-12.81,0.21,73.56,0.64,2025-12-10
Pop,Warner Music,-43.93,0.07,87.83,0.13,2020-11-02
Pop,XL Recordings,-54.91,0.71,168.88,0.2,2022-04-19
Pop,Columbia,-29.12,0.98,115.2,0.64,2022-09-25
Pop,Warner Music,-4,0.55,144.96,0.75,2015-08-31
Pop,EMI,-1.11,0.51,67.91,0.38,2019-08-20
Pop,Warner Music,-3.61,0.9,128.47,0.27,2021-07-10
Pop,Columbia,-36.18,0.02,161.84,0.83,2025-08-29
Pop,Universal Music,-11.91,0.62,103.87,0.93,2021-04-20
Pop,XL Recordings,-33.24,0.78,191.13,0.47,2016-08-16
Pop,Universal Music,-17.14,0.44,76.27,0.77,2017-12-31
Pop,Universal Music,-47.73,0.21,64.99,0.51,2018-12-31
Pop,Universal Music,-26.13,0.08,130.51,0.74,2015-02-21
Pop,Sony Music,-2.77,0.29,191.21,0.35,2017-11-06
Pop,Island Records,-32.77,0.68,68.68,0.11,2023-07-25
Pop,Sony Music,-13.43,0.16,94.28,0.2,2025-09-12
Pop,XL Recordings,-43.08,0.23,110.93,0.15,2023-11-18
Pop,Island Records,-44.16,0.2,117,0.06,2023-06-20
Pop,Universal Music,-18.76,0.28,85.01,0.2,2015-06-11
Pop,EMI,-42.73,0.86,186.21,0.98,2025-10-08
Pop,Island Records,-15.93,0.51,166.86,0.87,2025-04-18
Pop,Warner Music,-19.48,0.86,88.02,0.69,2021-07-12
Pop,Universal Music,-30.11,0.87,139.45,0.74,2016-03-30
Pop,EMI,-10.66,0.05,105.85,0.22,2023-11-05
Pop,EMI,-53.96,0.66,82.04,0.93,2024-12-20
Pop,EMI,-38.39,0.95,132.97,0.23,2018-02-08
Pop,EMI,-49.28,0.53,93.56,0.11,2019-07-14
Pop,Warner Music,-11.03,0.68,189.76,0.41,2024-06-03
Pop,Columbia,-12.15,0.84,164.02,0.75,2019-10-04
Pop,XL Recordings,-17.89,0.9,89.13,0.73,2015-03-04
Pop,Universal Music,-30.09,0.3,99.46,0.3,2021-05-19
Pop,Warner Music,-17.67,0.21,149.58,0.53,2015-08-19
Pop,Columbia,-9.59,0.56,109.83,0.41,2018-01-03
Pop,EMI,-22.46,0.43,71.75,0.79,2024-12-16
Pop,Sony Music,-20.62,0.58,183.82,0.89,2024-02-27
Pop,XL Recordings,-27.33,0.68,154.51,0.7,2025-07-24
Pop,EMI,-8.93,0.84,184.17,0.73,2023-03-23
Pop,EMI,-2.54,0.08,163.02,0.82,2017-08-07
Pop,EMI,-47.48,0.14,132.09,0.07,2023-08-22
Pop,EMI,-38.78,0.16,102.97,0.29,2021-06-26
Pop,Warner Music,-19.65,0.67,151.04,0.79,2016-11-24
Pop,EMI,-25.19,0.55,76.85,0.79,2017-01-08
Pop,Universal Music,-44.94,0.25,158.06,0.94,2023-11-22
Pop,Sony Music,-11.79,0.92,197.23,0.18,2021-08-19
Pop,XL Recordings,-43.9,0.64,165.35,0.65,2024-11-19
Pop,Columbia,-42.63,0.86,132.71,0.63,2020-02-07
Pop,EMI,-47.44,0.17,132.7,0.28,2023-04-03
Pop,EMI,-45.02,0.43,130.33,0.26,2016-04-17
Pop,EMI,-40.63,0.88,78.74,0.65,2022-02-25
Pop,XL Recordings,-11.85,0.31,81.57,0.43,2020-10-25
Pop,EMI,-7.52,0.8,134.6,0.54,2025-04-01
Pop,XL Recordings,-49.42,0.68,106.05,0.37,2017-11-22
Pop,Island Records,-15.66,0.28,152.55,0.28,2018-04-16
Pop,EMI,-33.19,0.98,104.96,0.93,2021-08-19
Pop,Universal Music,-30.54,0.73,178.24,0.85,2025-11-01
Pop,Warner Music,-31.05,0.29,91.07,0.65,2022-07-12
Pop,Warner Music,-17.92,0.9,180.62,0.34,2022-05-30
Pop,XL Recordings,-13.63,0.34,195.53,0.53,2021-09-16
Pop,EMI,-35.51,0.35,126.16,0.8,2021-02-15
Pop,Warner Music,-52.49,0.86,111.53,0.35,2022-12-16
Pop,Warner Music,-19.89,0.79,72.36,0.73,2023-03-07
Pop,Warner Music,-47.58,0.64,67.41,0.62,2016-03-07
Pop,Universal Music,-52.68,0.55,174.86,0.65,2020-10-04
Pop,Island Records,-19.8,0.94,66.97,0.96,2016-07-10
Pop,Universal Music,-4.45,0.92,176.54,0.6,2023-06-20
Pop,Island Records,-40.52,0.97,122.1,0.67,2019-04-15
Pop,Island Records,-45.39,0.63,81.28,0.76,2025-06-14
Pop,Island Records,-48.78,0.13,170.3,0.52,2025-03-20
Pop,XL Recordings,-28.29,0.28,184.29,0.76,2024-03-16
Pop,EMI,-46.28,0.34,76.99,0.17,2020-08-07
Pop,Columbia,-53.15,0.06,129.76,0.74,2017-11-28
Pop,XL Recordings,-54.78,0.55,199.49,0.12,2024-07-14
Pop,XL Recordings,-21.28,0.97,132.48,0.55,2025-07-08
Pop,Columbia,-42.35,0.32,195.44,0.13,2019-10-18
Pop,EMI,-26.26,0.55,63.13,0.78,2015-10-12
Pop,Universal Music,-25.21,0.18,130.88,0.75,2023-04-05
Pop,Universal Music,-31.74,0.17,96.67,0.83,2024-10-10
Pop,Universal Music,-10.93,0.28,177.07,0.9,2019-06-12
Pop,Warner Music,-19.15,0.08,187.23,0.45,2023-05-23
Pop,Columbia,-4.57,0.95,194.23,0.25,2015-02-17
Pop,Universal Music,-52.81,0.45,190.46,0.95,2018-07-21
Pop,Warner Music,-10.85,0.15,115.74,0.49,2022-02-02
Pop,Sony Music,-45.8,0.66,81.79,0.32,2018-09-10
Pop,Universal Music,-45.23,0.75,111.04,0.72,2018-07-08
Pop,EMI,-53.64,0.06,116.39,0.7,2015-01-30
Pop,Island Records,-51.39,0.23,104.01,0.93,2024-11-29
Pop,Warner Music,-34.79,0.6,139.73,0.92,2016-12-06
Pop,XL Recordings,-33.61,0.41,83.01,0.75,2021-09-02
Pop,EMI,-33.55,0.36,93.11,0.56,2015-12-08
Pop,XL Recordings,-9.56,0.85,161.49,0.56,2019-06-06
Pop,EMI,-6.52,0.45,70.9,0.11,2017-12-23
Pop,XL Recordings,-41.13,0.5,150.89,0.31,2015-02-03
Pop,Sony Music,-8.18,0.54,184.11,0.47,2024-06-30
Pop,XL Recordings,-21.88,0.63,177.58,0.7,2023-03-28
Pop,Warner Music,-49.3,0.46,140.84,0.94,2016-06-18
Pop,Island Records,-25.19,0.32,154.47,0.89,2015-10-21
Pop,Island Records,-45.87,0.02,149.08,0.75,2024-11-15
Pop,EMI,-32.6,0.42,119.04,0.54,2019-01-18
Pop,Universal Music,-13.83,0.96,113.22,0.5,2017-04-25
Pop,EMI,-1.82,0.89,85.18,0.82,2023-09-17
Pop,XL Recordings,-26.11,0.45,84.89,0.46,2015-01-28
Pop,Columbia,-14.95,0.06,107.51,0.79,2018-11-28
Pop,Warner Music,-30.05,0.79,80.49,0.98,2017-01-28
Pop,Island Records,-54.29,0.74,77.79,0.11,2019-04-10
Pop,Warner Music,-52.2,0.77,131.41,0.52,2017-03-21
Pop,EMI,-43.19,0.8,123.64,0.12,2024-10-04
Pop,Universal Music,-52.08,0.58,109.8,0.67,2022-02-27
Pop,EMI,-31.92,0.12,180.08,0.13,2021-06-21
Pop,Island Records,-53.26,0.48,69.44,0.14,2023-12-07
Pop,Columbia,-45.11,0.29,192.73,0.66,2018-04-14
Pop,Sony Music,-5.9,0.42,73.39,0.91,2023-06-28
Pop,Warner Music,-22.54,0.36,83.9,0.41,2025-04-23
Pop,Sony Music,-54.86,0.62,85.48,0.96,2017-06-03
Pop,XL Recordings,-47.9,0.77,183.29,0.64,2020-08-13
Pop,Sony Music,-54.13,0.52,198.62,0.71,2016-11-27
Pop,Island Records,-8.08,0.03,128.14,0.21,2020-09-20
Pop,Columbia,-52.31,0.49,181.16,0.96,2015-10-12
Pop,Island Records,-17.44,0.58,66.31,0.22,2017-06-30
Pop,Sony Music,-5.92,0.84,176.44,0.2,2020-05-11
Pop,EMI,-38.02,0.23,65.91,0.08,2019-05-18
Pop,Warner Music,-35.48,0.32,130.7,0.19,2023-12-20
Pop,Columbia,-18.34,0.69,76.06,0.93,2016-08-27
Pop,Universal Music,-17.45,0.28,159.26,0.06,2018-01-29
Pop,Universal Music,-46.08,0.88,196.59,0.34,2023-06-25
Pop,Columbia,-2.26,0.83,83.39,0.16,2015-07-30
Pop,XL Recordings,-1.78,0.34,108.98,0.49,2024-11-20
Pop,Island Records,-14.98,0.42,65.06,0.52,2024-09-30
Pop,Columbia,-22.99,0.05,126.26,0.87,2019-07-15
Pop,Columbia,-18.22,0.15,101.55,0.74,2023-03-01
Pop,EMI,-21.49,0.57,60.02,0.09,2016-10-20
Pop,Island Records,-54.33,0.04,111.81,0.57,2025-12-26
Pop,Warner Music,-7.41,0.2,101.08,0.39,2019-01-09
Pop,XL Recordings,-48.55,0.04,167.03,0.86,2016-12-10
Pop,Island Records,-29.75,0.91,187.08,0.54,2023-04-21
Pop,Island Records,-31.4,0.6,144.9,0.72,2017-08-05
Pop,Sony Music,-30.07,0.19,151.29,0.42,2017-01-09
Pop,Warner Music,-22.39,0.69,164.19,0.15,2018-11-06
Pop,Columbia,-24.29,0.45,120.04,0.6,2018-05-19
Pop,Columbia,-7.95,0.24,164.61,0.48,2015-11-27
Pop,Island Records,-51.52,0.85,108.54,0.5,2020-06-06
Pop,Sony Music,-7.88,0.23,103.46,0.61,2018-06-03
Pop,Island Records,-43.26,0.3,121.95,0.65,2018-02-06
Pop,Columbia,-30.12,0.11,99.37,0.13,2021-03-10
Pop,Island Records,-34.3,0.02,170.36,0.47,2016-08-24
Pop,Island Records,-36.12,0.27,99.05,0.57,2019-10-01
Pop,XL Recordings,-20.68,0.21,192.01,0.47,2015-12-20
Pop,Warner Music,-27.47,0.36,161.23,0.73,2018-09-16
Pop,Island Records,-38.28,0.06,175.89,0.66,2023-12-25
Pop,EMI,-21.1,0.4,157.88,0.12,2017-11-15
Pop,Island Records,-34.71,0.29,79.38,0.6,2023-06-28
Pop,Sony Music,-23.21,0.58,198.17,0.44,2017-12-19
Pop,EMI,-19.36,0.19,160.69,0.64,2015-03-08
Pop,Island Records,-45.5,0.47,127.98,0.23,2016-03-08
Pop,Warner Music,-23.02,0.96,106.77,0.98,2022-12-12
Pop,XL Recordings,-53.28,0.69,151.12,0.4,2022-02-19
Pop,Warner Music,-35.53,0.07,188.18,0.78,2020-08-17
Pop,EMI,-41.94,0.92,122.96,0.95,2021-08-02
Pop,EMI,-29.8,0.88,114.75,0.42,2020-11-29
Pop,Warner Music,-40.79,0.8,172.31,0.87,2024-03-24
Pop,EMI,-47.81,0.72,72.17,0.21,2019-10-01
Pop,EMI,-36.95,0.16,185.8,0.58,2019-05-27
Pop,Island Records,-49.71,0.36,190.95,0.71,2017-08-20
Pop,Universal Music,-43.26,0.75,85.54,0.7,2019-12-30
Pop,Island Records,-20.94,0.84,131.14,0.08,2018-10-04
Pop,Warner Music,-24.78,0.95,123.95,0.64,2016-06-17
Pop,XL Recordings,-30.91,0.38,163.88,0.68,2021-10-08
Pop,EMI,-24.26,0.64,165.72,0.92,2016-03-27
Pop,Island Records,-22.44,0.05,89.36,0.36,2025-08-08
Pop,EMI,-25.08,0.73,198.97,0.4,2025-12-04
Pop,XL Recordings,-19.56,0.36,88.44,0.28,2022-01-23
Pop,Columbia,-44.08,0.07,178.57,0.43,2021-09-01
Pop,Island Records,-30.01,0.86,112.92,0.33,2025-07-24
Pop,EMI,-7.13,0.87,94.99,0.16,2018-09-21
Pop,Columbia,-15.51,0.1,72.72,0.15,2025-11-27
Pop,Sony Music,-19.37,0.47,154.47,0.48,2019-02-17
Pop,Universal Music,-30.1,0.34,96.54,0.96,2019-07-12
Pop,Columbia,-5.38,0.2,169.54,0.07,2022-08-23
Pop,Universal Music,-45.71,0.06,106.31,0.48,2018-11-27
Pop,EMI,-15.07,0.53,127.45,0.93,2020-11-23
Pop,Columbia,-30.97,0.06,192.38,0.14,2022-02-06
Pop,Universal Music,-44.22,0.25,153.55,0.5,2015-09-09
Pop,Columbia,-46.5,0.39,90.7,0.78,2017-05-08
Pop,EMI,-51.79,0.46,151.37,0.58,2021-02-09
Pop,EMI,-32.96,0.29,182.77,0.17,2022-09-21
Pop,Island Records,-12.96,0.91,61.1,0.6,2023-07-25
Pop,XL Recordings,-4.12,0.29,156.58,0.67,2019-05-14
Pop,Universal Music,-47.53,0.48,106.2,0.37,2025-06-19
Pop,Columbia,-22.06,0.34,62.39,0.91,2020-10-02
Pop,EMI,-21.53,0.76,164.9,0.62,2016-01-23
Pop,XL Recordings,-26.26,0.53,169.19,0.96,2022-08-27
Pop,Warner Music,-19.14,0.47,189.26,0.7,2021-07-14
Pop,Sony Music,-7.5,0.82,175.29,0.13,2023-12-15
Pop,Island Records,-20.34,0.16,144.66,0.05,2022-11-10
Pop,EMI,-7.3,0.79,170.57,0.87,2015-05-09
Pop,EMI,-22.72,0.83,96.84,0.29,2023-11-08
Pop,Sony Music,-13.35,0.72,129.69,0.96,2015-02-15
Pop,EMI,-31.8,0.24,88.53,0.08,2023-03-06
Pop,EMI,-31.89,0.64,60.81,0.47,2023-12-27
Pop,EMI,-50.49,0.4,94.45,0.19,2024-07-26
Pop,Warner Music,-43.12,0.34,100.34,0.53,2020-09-19
Pop,Columbia,-39.13,0.76,162.07,0.42,2024-01-03
Pop,Universal Music,-8.73,0.42,89.35,0.63,2021-07-09
Pop,EMI,-27.34,0.14,78.3,0.75,2019-07-13
Pop,Universal Music,-1.28,0.93,123.75,0.09,2024-12-12
Pop,XL Recordings,-10.71,0.87,185.17,0.09,2017-10-25
Pop,Sony Music,-49.13,0.66,196.59,0.1,2023-03-27
Pop,XL Recordings,-36.73,0.7,94.13,0.78,2020-11-25
Pop,Columbia,-29.92,0.36,125.38,0.73,2015-11-03
Pop,Columbia,-47.66,0.02,166.46,0.56,2017-12-21
Pop,Sony Music,-43.35,0.44,131.95,0.5,2021-08-29
Pop,Columbia,-29.01,0.9,116.27,0.59,2016-06-01
Pop,Universal Music,-39.89,0.83,160.81,0.49,2025-01-03
Pop,XL Recordings,-32.93,0.92,160.89,0.63,2022-09-26
Pop,XL Recordings,-27.66,0.79,87.62,0.17,2017-09-02
Pop,Universal Music,-24.33,0.39,86.72,0.48,2020-09-11
Pop,XL Recordings,-14.77,0.51,113.29,0.46,2025-10-23
Pop,Sony Music,-37.97,0.28,91.44,0.2,2019-05-09
Pop,Columbia,-21.55,0.09,151.63,0.47,2017-03-08
Pop,EMI,-46.23,0.67,187.95,0.22,2023-03-29
Pop,XL Recordings,-26.92,0.81,124.97,0.78,2016-10-11
Pop,Warner Music,-33.96,0.31,160.9,0.54,2019-08-29
Pop,EMI,-8.82,0.81,187.87,0.41,2024-08-30
Pop,Columbia,-8.79,0.45,131.33,0.28,2018-10-16
Pop,Island Records,-5.26,0.55,191.82,0.41,2018-04-30
Pop,EMI,-24.33,0.62,156.55,0.74,2018-10-02
Pop,Universal Music,-24.31,0.2,163.58,0.2,2018-07-23
Pop,Warner Music,-35.01,0.08,81.14,0.95,2022-01-26
Pop,Warner Music,-53.84,0.28,72.16,0.64,2019-06-02
Pop,Universal Music,-38.88,0.97,122.02,0.67,2025-06-28
Pop,Sony Music,-7.1,0.91,188.69,0.77,2025-02-28
Pop,Island Records,-37.88,0.59,191.2,0.6,2025-12-26
Pop,Sony Music,-18.59,0.75,193.48,0.49,2023-09-08
Pop,XL Recordings,-5.93,0.82,81.5,0.45,2016-10-06
Pop,XL Recordings,-40.56,0.94,70.88,0.73,2025-07-05
Pop,XL Recordings,-14.3,0.79,87.24,0.9,2017-09-09
Pop,XL Recordings,-30.93,0.85,152.36,0.57,2024-06-25
Pop,Warner Music,-16.97,0.52,74.16,0.97,2015-01-11
Pop,Warner Music,-24.93,0.25,179.45,0.51,2016-11-08
Pop,Sony Music,-26.45,0.92,130.76,0.6,2017-04-27
Pop,Columbia,-50.01,0.31,177.81,0.57,2017-06-30
Pop,EMI,-38.57,0.87,74.24,0.3,2019-06-23
Pop,EMI,-52.32,0.96,150.86,0.77,2017-07-09
Pop,EMI,-42.83,0.59,154.77,0.14,2019-12-12
Pop,Columbia,-36.32,0.84,174.71,0.12,2019-09-19
Pop,XL Recordings,-10.57,0.91,135.56,0.16,2016-05-20
Pop,XL Recordings,-19.72,0.64,109.92,0.19,2024-03-09
Pop,Universal Music,-49.14,0.58,144.48,0.63,2021-01-04
Pop,Warner Music,-21.64,0.11,161.22,0.95,2015-05-19
Pop,Island Records,-40.87,0.21,164.31,0.54,2016-05-09
Pop,EMI,-19.31,0.42,131.3,0.12,2024-09-24
Pop,Warner Music,-29.8,0.81,80.2,0.6,2020-10-09
Pop,Universal Music,-50.85,0.51,182.98,0.76,2017-10-18
Pop,Warner Music,-37.45,0.68,137.18,0.98,2021-05-16
Pop,Universal Music,-10.43,0.69,104.48,0.86,2021-12-28
Pop,Sony Music,-14.62,0.83,96.56,0.94,2023-09-18
Pop,Warner Music,-52.8,0.73,139.33,0.32,2021-04-03
Pop,XL Recordings,-4.11,0.03,73.96,0.38,2020-03-15
Pop,Sony Music,-46.92,0.6,144.18,0.76,2018-04-07
Pop,EMI,-17.99,0.15,65.6,0.38,2019-12-24
Pop,Universal Music,-51.75,0.43,162.39,0.9,2022-06-11
Pop,Island Records,-31.56,0.81,179.24,0.17,2018-09-02
Pop,XL Recordings,-16.82,0.93,169.41,0.38,2024-06-15
Pop,XL Recordings,-28.21,0.69,112.67,0.26,2025-04-03
Pop,Columbia,-48.33,0.08,89.35,0.46,2019-04-17
Pop,Sony Music,-2.89,0.36,178.28,0.12,2019-03-02
Pop,EMI,-11.59,0.9,177.9,0.66,2019-11-23
Pop,EMI,-6.03,0.55,127.85,0.57,2022-07-09
Pop,Columbia,-18.05,0.42,191.41,0.77,2020-01-16
Pop,Columbia,-22.05,0.23,84.55,0.94,2021-04-03
Pop,Island Records,-38.06,0.46,168.2,0.88,2019-07-25
Pop,Sony Music,-13.95,0.97,92.48,0.18,2015-03-14
Pop,Island Records,-39.52,0.12,174.99,0.52,2016-10-11
Pop,Island Records,-14.84,0.79,104.49,0.99,2023-02-15
Pop,Sony Music,-28.17,0.27,66.09,0.44,2023-12-25
Pop,XL Recordings,-12.06,0.35,88.37,0.42,2018-07-17
Pop,Warner Music,-14.35,0.46,95.26,0.26,2021-01-07
Pop,Universal Music,-14.36,0.54,168.37,0.39,2025-02-04
Pop,Island Records,-10.33,0.34,79.39,0.93,2023-06-04
Pop,Island Records,-4.74,0.15,69.46,0.31,2019-03-14
Pop,Warner Music,-19.34,0.32,143.82,0.9,2021-04-01
Pop,Warner Music,-15.47,0.87,152.94,0.9,2021-03-30
Pop,Island Records,-20.17,0.21,116.88,0.44,2023-03-05
Pop,Universal Music,-10.22,0.71,155.17,0.75,2022-01-31
Pop,Universal Music,-35.98,0.04,147.24,0.58,2022-05-24
Pop,XL Recordings,-45.55,0.13,133.68,0.62,2025-02-19
Pop,Warner Music,-35.05,0.61,120.01,0.26,2023-02-28
Pop,Island Records,-47.18,0.36,68.06,0.61,2021-10-04
Pop,Sony Music,-43.12,0.94,169.93,0.73,2018-03-09
Pop,EMI,-19.07,0.25,107.41,0.09,2025-06-11
Pop,EMI,-23.79,0.57,126.46,0.38,2024-05-28
Pop,Warner Music,-25.26,0.57,163.17,0.24,2020-04-14
Pop,Sony Music,-13.66,0.22,94.88,0.78,2021-03-05
Pop,Sony Music,-41.72,0.26,61.95,0.96,2017-05-01
Pop,Columbia,-35.32,0.1,105.36,0.07,2016-05-14
Pop,Warner Music,-11.95,0.46,144.73,0.52,2015-08-15
Pop,Columbia,-5.58,0.9,127.54,0.8,2025-01-08
Pop,EMI,-45.47,0.18,179.38,0.58,2025-12-18
Pop,XL Recordings,-3.18,0.2,142.09,0.45,2019-02-09
Pop,Island Records,-10.15,0.6,183.8,0.92,2019-09-20
Pop,Universal Music,-25.14,0.14,83.66,0.17,2021-04-30
Pop,Universal Music,-24.7,0.44,144.65,0.65,2025-09-12
Pop,Universal Music,-45.88,0.09,86.46,0.98,2022-04-22
Pop,Sony Music,-37.5,0.29,117.93,0.98,2021-02-24
Pop,XL Recordings,-53.07,0.19,168.85,0.87,2023-05-08
Pop,XL Recordings,-39.23,0.64,194.2,0.77,2024-10-08
Pop,Universal Music,-53.6,0.89,89.21,0.24,2024-05-08
Pop,EMI,-9.21,0.89,93.59,0.09,2016-03-27
Pop,Sony Music,-46.96,0.31,178.96,0.69,2015-04-25
Pop,Island Records,-25.52,0.86,111.77,0.86,2020-03-25
Pop,Warner Music,-48.37,0.14,155.88,0.11,2025-03-15
Pop,Columbia,-19.65,0.86,184.04,0.46,2015-01-11
Pop,XL Recordings,-21.41,0.21,190.46,0.33,2024-05-01
Pop,Universal Music,-24.75,0.1,147.73,0.21,2025-01-18
Pop,EMI,-18.1,0.32,187.42,0.5,2019-09-08
Pop,Island Records,-9.08,0.81,115.54,0.2,2023-06-12
Pop,Columbia,-8.28,0.82,95.98,0.87,2019-05-23
Pop,Warner Music,-52.72,0.47,86.03,0.61,2018-01-22
Pop,Island Records,-27.93,0.13,160.86,0.14,2016-02-02
